Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price, CPI ,Unemployment,Year
22,25-03-2011,933528,0,38.77,3.624,138,8.458,2011
22,01-04-2011,951588,0,36.04,3.638,138,8.252,2011
22,08-04-2011,969047,0,44.42,3.72,138,8.252,2011
22,15-04-2011,1008557,0,48.88,3.823,138,8.252,2011
22,22-04-2011,1152782,0,47.76,3.919,138,8.252,2011
22,29-04-2011,926134,0,57.2,3.988,138,8.252,2011
22,06-05-2011,1032076,0,53.63,4.078,138,8.252,2011
22,13-05-2011,1001559,0,57.71,4.095,138,8.252,2011
22,20-05-2011,970308,0,58.56,4.101,139,8.252,2011
22,27-05-2011,1021568,0,62.59,4.034,139,8.252,2011
22,03-06-2011,1125170,0,70.09,3.973,139,8.252,2011
22,10-06-2011,1060868,0,69.53,3.924,139,8.252,2011
22,17-06-2011,1042455,0,63.97,3.873,139,8.252,2011
22,24-06-2011,1012584,0,68.53,3.851,139,8.252,2011
22,01-07-2011,1077492,0,70.8,3.815,139,8.023,2011
22,08-07-2011,1017051,0,74.22,3.784,140,8.023,2011
22,15-07-2011,961954,0,75.2,3.827,140,8.023,2011
22,22-07-2011,964684,0,77.79,3.882,140,8.023,2011
22,29-07-2011,944959,0,75.32,3.898,140,8.023,2011
22,05-08-2011,983233,0,75.33,3.903,140,8.023,2011
22,12-08-2011,991779,0,74.69,3.88,140,8.023,2011
22,19-08-2011,973005,0,71.3,3.82,140,8.023,2011
22,26-08-2011,1181815,0,72.22,3.796,140,8.023,2011
22,02-09-2011,912763,0,69.16,3.784,140,8.023,2011
22,09-09-2011,1004435,1,69.14,3.809,140,8.023,2011
22,16-09-2011,937421,0,68.08,3.809,140,8.023,2011
22,23-09-2011,899835,0,62.36,3.758,140,8.023,2011
22,30-09-2011,953314,0,69.78,3.684,140,8.023,2011
22,07-10-2011,993437,0,56.44,3.633,140,7.706,2011
22,14-10-2011,944337,0,62.63,3.583,140,7.706,2011
22,21-10-2011,981567,0,59.3,3.618,140,7.706,2011
22,28-10-2011,1099352,0,49.31,3.604,140,7.706,2011
22,04-11-2011,1106576,0,42.81,3.586,140,7.706,2011
22,11-11-2011,1051740,0,47.8,3.57,140,7.706,2011
22,18-11-2011,1007579,0,50.62,3.571,140,7.706,2011
22,25-11-2011,1535857,1,46.28,3.536,140,7.706,2011
22,02-12-2011,1167621,0,49.11,3.501,140,7.706,2011
22,09-12-2011,1308967,0,45.35,3.47,140,7.706,2011
22,16-12-2011,1453153,0,39.11,3.445,140,7.706,2011
22,23-12-2011,1863196,0,39.83,3.413,141,7.706,2011
22,30-12-2011,982661,1,36.28,3.402,141,7.706,2011
22,06-01-2012,895358,0,34.61,3.439,141,7.503,2012
22,13-01-2012,855438,0,39,3.523,141,7.503,2012
22,20-01-2012,897027,0,29.16,3.542,141,7.503,2012
22,27-01-2012,786459,0,35.68,3.568,141,7.503,2012
22,03-02-2012,958488,0,40.58,3.633,141,7.503,2012
22,10-02-2012,1034448,1,35.68,3.655,141,7.503,2012
22,17-02-2012,1004749,0,36.25,3.703,141,7.503,2012
22,24-02-2012,912959,0,39,3.751,141,7.503,2012
22,02-03-2012,974867,0,37.47,3.827,141,7.503,2012
22,09-03-2012,991127,0,41.72,3.876,141,7.503,2012
22,16-03-2012,966780,0,46.06,3.867,142,7.503,2012
22,23-03-2012,992774,0,54.68,3.889,142,7.503,2012
22,30-03-2012,965770,0,46.4,3.921,142,7.503,2012
22,06-04-2012,1197490,0,46.38,3.957,142,7.671,2012
22,13-04-2012,939118,0,49.89,4.025,142,7.671,2012
22,20-04-2012,1000343,0,58.81,4.046,142,7.671,2012
22,27-04-2012,922540,0,51.42,4.023,142,7.671,2012
22,04-05-2012,1005083,0,50.75,3.991,142,7.671,2012
22,11-05-2012,997869,0,56.72,3.947,142,7.671,2012
22,18-05-2012,986612,0,61.9,3.899,142,7.671,2012
22,25-05-2012,1047297,0,62.39,3.85,142,7.671,2012
22,01-06-2012,1102857,0,70.01,3.798,142,7.671,2012
22,08-06-2012,1061134,0,61.71,3.746,142,7.671,2012
22,15-06-2012,1061219,0,66.56,3.683,142,7.671,2012
22,22-06-2012,1112449,0,70.61,3.629,142,7.671,2012
22,29-06-2012,1053882,0,70.99,3.577,142,7.671,2012
22,06-07-2012,1097786,0,77.41,3.538,142,7.753,2012
22,13-07-2012,971361,0,75.81,3.561,142,7.753,2012
22,20-07-2012,991969,0,76.57,3.61,142,7.753,2012
22,27-07-2012,925731,0,73.52,3.701,142,7.753,2012
22,03-08-2012,1007258,0,72.99,3.698,142,7.753,2012
22,10-08-2012,973813,0,76.74,3.772,142,7.753,2012
22,17-08-2012,981273,0,74.92,3.84,142,7.753,2012
22,24-08-2012,1060907,0,70.42,3.874,142,7.753,2012
22,31-08-2012,1022271,0,71.93,3.884,142,7.753,2012
22,07-09-2012,996629,1,73.3,3.921,143,7.753,2012
22,14-09-2012,918049,0,66.42,3.988,143,7.753,2012
22,21-09-2012,921613,0,63.38,4.056,143,7.753,2012
22,28-09-2012,976480,0,62.17,4.018,143,7.753,2012
22,05-10-2012,1009887,0,62.09,4.027,143,7.543,2012
22,12-10-2012,1004040,0,54.18,4.029,143,7.543,2012
22,19-10-2012,978028,0,55.28,4,143,7.543,2012
22,26-10-2012,1094423,0,57.58,3.917,143,7.543,2012
23,05-02-2010,1364722,0,15.25,2.788,132,5.892,2010
23,12-02-2010,1380892,1,18.75,2.771,132,5.892,2010
23,19-02-2010,1319588,0,26.7,2.747,132,5.892,2010
23,26-02-2010,1198710,0,32.68,2.753,132,5.892,2010
23,05-03-2010,1311176,0,33.15,2.766,132,5.892,2010
23,12-03-2010,1408083,0,36.07,2.805,132,5.892,2010
23,19-03-2010,1229008,0,43.01,2.834,132,5.892,2010
23,26-03-2010,1310702,0,38.59,2.831,132,5.892,2010
23,02-04-2010,1556628,0,40.5,2.826,132,5.435,2010
23,09-04-2010,1264435,0,56.82,2.849,132,5.435,2010
23,16-04-2010,1288824,0,44.25,2.885,132,5.435,2010
23,23-04-2010,1315023,0,46.4,2.895,132,5.435,2010
23,30-04-2010,1259415,0,45.47,2.935,132,5.435,2010
23,07-05-2010,1365552,0,61.04,2.981,132,5.435,2010
23,14-05-2010,1303055,0,45.33,2.983,132,5.435,2010
23,21-05-2010,1327424,0,57.94,2.961,132,5.435,2010
23,28-05-2010,1571159,0,69.26,2.906,132,5.435,2010
23,04-06-2010,1514436,0,64.94,2.857,132,5.435,2010
23,11-06-2010,1439432,0,58.35,2.83,132,5.435,2010
23,18-06-2010,1507709,0,60.29,2.805,132,5.435,2010
23,25-06-2010,1415205,0,69.83,2.81,132,5.435,2010
23,02-07-2010,1549113,0,64.76,2.815,133,5.326,2010
23,09-07-2010,1417536,0,77.16,2.806,133,5.326,2010
23,16-07-2010,1413124,0,73.94,2.796,133,5.326,2010
23,23-07-2010,1333634,0,70.2,2.784,133,5.326,2010
23,30-07-2010,1319774,0,69.71,2.792,133,5.326,2010
23,06-08-2010,1417013,0,70.03,2.792,133,5.326,2010
23,13-08-2010,1346346,0,67.43,2.81,133,5.326,2010
23,20-08-2010,1439901,0,68.65,2.796,133,5.326,2010
23,27-08-2010,1584623,0,63.25,2.77,133,5.326,2010
23,03-09-2010,1405119,0,72.91,2.735,133,5.326,2010
23,10-09-2010,1272843,1,63.21,2.717,133,5.326,2010
23,17-09-2010,1159133,0,55.3,2.716,133,5.326,2010
23,24-09-2010,1099056,0,57.75,2.718,133,5.326,2010
23,01-10-2010,1129909,0,62.07,2.717,133,5.287,2010
23,08-10-2010,1179852,0,50.75,2.776,133,5.287,2010
23,15-10-2010,1119810,0,45.55,2.878,133,5.287,2010
23,22-10-2010,1147504,0,43.19,2.919,133,5.287,2010
23,29-10-2010,1112871,0,48.68,2.938,133,5.287,2010
23,05-11-2010,1203120,0,36.6,2.938,133,5.287,2010
23,12-11-2010,1387954,0,35.59,2.961,133,5.287,2010
23,19-11-2010,1314994,0,41.66,3.03,133,5.287,2010
23,26-11-2010,2072685,1,34.95,3.07,133,5.287,2010
23,03-12-2010,1617025,0,34.3,3.065,133,5.287,2010
23,10-12-2010,1872366,0,20.12,3.132,133,5.287,2010
23,17-12-2010,2238573,0,23.05,3.139,133,5.287,2010
23,24-12-2010,2734277,0,22.96,3.15,133,5.287,2010
23,31-12-2010,1169774,1,19.05,3.177,133,5.287,2010
23,07-01-2011,1122034,0,27.81,3.193,133,5.114,2011
23,14-01-2011,1016756,0,18.2,3.215,133,5.114,2011
23,21-01-2011,1110706,0,15.58,3.232,133,5.114,2011
23,28-01-2011,1083658,0,10.91,3.243,133,5.114,2011
23,04-02-2011,1159439,0,14.5,3.24,133,5.114,2011
23,11-02-2011,1249786,1,21.52,3.255,133,5.114,2011
23,18-02-2011,1369972,0,26.6,3.263,133,5.114,2011
23,25-02-2011,1206917,0,17,3.281,133,5.114,2011
23,04-03-2011,1301185,0,20.67,3.437,134,5.114,2011
23,11-03-2011,1042044,0,29.36,3.6,134,5.114,2011
23,18-03-2011,1203683,0,37.28,3.634,134,5.114,2011
23,25-03-2011,1148625,0,29.11,3.624,134,5.114,2011
23,01-04-2011,1182695,0,29.44,3.638,134,4.781,2011
23,08-04-2011,1248902,0,36.74,3.72,134,4.781,2011
23,15-04-2011,1263681,0,45.51,3.823,134,4.781,2011
23,22-04-2011,1447301,0,39.62,3.919,134,4.781,2011
23,29-04-2011,1173307,0,54.2,3.988,134,4.781,2011
23,06-05-2011,1359921,0,50.07,4.078,135,4.781,2011
23,13-05-2011,1254915,0,55.12,4.095,135,4.781,2011
23,20-05-2011,1337618,0,56.67,4.101,135,4.781,2011
23,27-05-2011,1361945,0,63.27,4.034,135,4.781,2011
23,03-06-2011,1562162,0,67.21,3.973,135,4.781,2011
23,10-06-2011,1447028,0,65.23,3.924,135,4.781,2011
23,17-06-2011,1470521,0,61.06,3.873,135,4.781,2011
23,24-06-2011,1434036,0,63.8,3.851,135,4.781,2011
23,01-07-2011,1492507,0,65.65,3.815,135,4.584,2011
23,08-07-2011,1379488,0,69.92,3.784,136,4.584,2011
23,15-07-2011,1360521,0,69.8,3.827,136,4.584,2011
23,22-07-2011,1362144,0,76.74,3.882,136,4.584,2011
23,29-07-2011,1319768,0,69.55,3.898,136,4.584,2011
23,05-08-2011,1416345,0,69.53,3.903,136,4.584,2011
23,12-08-2011,1380952,0,69.86,3.88,136,4.584,2011
23,19-08-2011,1453417,0,67.09,3.82,136,4.584,2011
23,26-08-2011,1637266,0,67.04,3.796,136,4.584,2011
23,02-09-2011,1464296,0,65.33,3.784,136,4.584,2011
23,09-09-2011,1423290,1,66.04,3.809,136,4.584,2011
23,16-09-2011,1253329,0,60.52,3.809,136,4.584,2011
23,23-09-2011,1289083,0,57.14,3.758,136,4.584,2011
23,30-09-2011,1275598,0,64.76,3.684,136,4.584,2011
23,07-10-2011,1463502,0,49,3.633,136,4.42,2011
23,14-10-2011,1257778,0,56.79,3.583,137,4.42,2011
23,21-10-2011,1441033,0,52.12,3.618,137,4.42,2011
23,28-10-2011,1407192,0,42.57,3.604,136,4.42,2011
23,04-11-2011,1428436,0,39.18,3.586,136,4.42,2011
23,11-11-2011,1436941,0,44.04,3.57,136,4.42,2011
23,18-11-2011,1345632,0,45.48,3.571,136,4.42,2011
23,25-11-2011,2057060,1,35.23,3.536,136,4.42,2011
23,02-12-2011,1552887,0,43.6,3.501,136,4.42,2011
23,09-12-2011,1841174,0,36.4,3.47,137,4.42,2011
23,16-12-2011,2173621,0,32.99,3.445,137,4.42,2011
23,23-12-2011,2587953,0,27.8,3.413,137,4.42,2011
23,30-12-2011,1213487,1,22.3,3.402,137,4.42,2011
23,06-01-2012,1150663,0,24.29,3.439,137,4.261,2012
23,13-01-2012,1031451,0,28.49,3.523,137,4.261,2012
23,20-01-2012,1146992,0,15.33,3.542,137,4.261,2012
23,27-01-2012,1037476,0,25.71,3.568,137,4.261,2012
23,03-02-2012,1261873,0,29.71,3.633,137,4.261,2012
23,10-02-2012,1358444,1,26.6,3.655,137,4.261,2012
23,17-02-2012,1365547,0,27.01,3.703,137,4.261,2012
23,24-02-2012,1272948,0,31.12,3.751,137,4.261,2012
23,02-03-2012,1322852,0,25.91,3.827,137,4.261,2012
23,09-03-2012,1292725,0,33.11,3.876,138,4.261,2012
23,16-03-2012,1258364,0,41.19,3.867,138,4.261,2012
23,23-03-2012,1288154,0,57.82,3.889,138,4.261,2012
23,30-03-2012,1261965,0,36.71,3.921,138,4.261,2012
23,06-04-2012,1604606,0,37.43,3.957,138,4.125,2012
23,13-04-2012,1231753,0,41.81,4.025,138,4.125,2012
23,20-04-2012,1287899,0,56.55,4.046,138,4.125,2012
23,27-04-2012,1277759,0,44.62,4.023,138,4.125,2012
23,04-05-2012,1317380,0,45.88,3.991,138,4.125,2012
23,11-05-2012,1321914,0,52.9,3.947,138,4.125,2012
23,18-05-2012,1332952,0,58.42,3.899,138,4.125,2012
23,25-05-2012,1552935,0,66.43,3.85,138,4.125,2012
23,01-06-2012,1476144,0,66.22,3.798,138,4.125,2012
23,08-06-2012,1568049,0,56.82,3.746,138,4.125,2012
23,15-06-2012,1543668,0,64.73,3.683,138,4.125,2012
23,22-06-2012,1522043,0,71.82,3.629,138,4.125,2012
23,29-06-2012,1451782,0,64.23,3.577,138,4.125,2012
23,06-07-2012,1545370,0,70.86,3.538,138,4.156,2012
23,13-07-2012,1384922,0,69.19,3.561,138,4.156,2012
23,20-07-2012,1381339,0,71.13,3.61,138,4.156,2012
23,27-07-2012,1322932,0,69.31,3.701,138,4.156,2012
23,03-08-2012,1416926,0,71.51,3.698,138,4.156,2012
23,10-08-2012,1436312,0,71.12,3.772,138,4.156,2012
23,17-08-2012,1510131,0,69.97,3.84,138,4.156,2012
23,24-08-2012,1702221,0,64.63,3.874,138,4.156,2012
23,31-08-2012,1577469,0,68.34,3.884,138,4.156,2012
23,07-09-2012,1427162,1,66.74,3.921,138,4.156,2012
23,14-09-2012,1279042,0,61.37,3.988,139,4.156,2012
23,21-09-2012,1338628,0,56.8,4.056,139,4.156,2012
23,28-09-2012,1319035,0,53.71,4.018,139,4.156,2012
23,05-10-2012,1464617,0,56.65,4.027,139,4.145,2012
23,12-10-2012,1412925,0,48.1,4.029,139,4.145,2012
23,19-10-2012,1363156,0,47.89,4,139,4.145,2012
23,26-10-2012,1347455,0,50.56,3.917,139,4.145,2012
24,05-02-2010,1388726,0,22.43,2.954,132,8.326,2010
24,12-02-2010,1414107,1,25.94,2.94,132,8.326,2010
24,19-02-2010,1385362,0,31.05,2.909,132,8.326,2010
24,26-02-2010,1158723,0,33.98,2.91,132,8.326,2010
24,05-03-2010,1412387,0,36.73,2.919,132,8.326,2010
24,12-03-2010,1309340,0,42.31,2.938,132,8.326,2010
24,19-03-2010,1222511,0,46.09,2.96,132,8.326,2010
24,26-03-2010,1258312,0,48.87,2.963,132,8.326,2010
24,02-04-2010,1478321,0,45.22,2.957,132,8.211,2010
24,09-04-2010,1379580,0,62.06,2.992,132,8.211,2010
24,16-04-2010,1268267,0,51.08,3.01,132,8.211,2010
24,23-04-2010,1264117,0,51.07,3.021,132,8.211,2010
24,30-04-2010,1259877,0,51.48,3.042,132,8.211,2010
24,07-05-2010,1409705,0,66.65,3.095,132,8.211,2010
24,14-05-2010,1346783,0,51.31,3.112,132,8.211,2010
24,21-05-2010,1283483,0,60.44,3.096,132,8.211,2010
24,28-05-2010,1473868,0,69.59,3.046,132,8.211,2010
24,04-06-2010,1566669,0,71.99,3.006,132,8.211,2010
24,11-06-2010,1375458,0,64.84,2.972,132,8.211,2010
24,18-06-2010,1354168,0,67.17,2.942,132,8.211,2010
24,25-06-2010,1399074,0,74.9,2.958,132,8.211,2010
24,02-07-2010,1563388,0,71.12,2.958,133,8.117,2010
24,09-07-2010,1665503,0,79.05,2.94,133,8.117,2010
24,16-07-2010,1418697,0,76.56,2.933,133,8.117,2010
24,23-07-2010,1333740,0,75.27,2.924,133,8.117,2010
24,30-07-2010,1387518,0,75.91,2.932,133,8.117,2010
24,06-08-2010,1442819,0,74.54,2.942,133,8.117,2010
24,13-08-2010,1384244,0,74.17,2.923,133,8.117,2010
24,20-08-2010,1375308,0,72.17,2.913,133,8.117,2010
24,27-08-2010,1350059,0,67,2.885,133,8.117,2010
24,03-09-2010,1366382,0,73.52,2.86,133,8.117,2010
24,10-09-2010,1474499,1,67.11,2.837,133,8.117,2010
24,17-09-2010,1273295,0,60.31,2.846,133,8.117,2010
24,24-09-2010,1169413,0,64.3,2.837,133,8.117,2010
24,01-10-2010,1215273,0,66.88,2.84,133,8.275,2010
24,08-10-2010,1361945,0,54.82,2.903,133,8.275,2010
24,15-10-2010,1300807,0,52.83,2.999,133,8.275,2010
24,22-10-2010,1234875,0,48.69,3.049,133,8.275,2010
24,29-10-2010,1244926,0,57.29,3.055,133,8.275,2010
24,05-11-2010,1285358,0,42.2,3.049,133,8.275,2010
24,12-11-2010,1312877,0,41.76,3.065,133,8.275,2010
24,19-11-2010,1277151,0,45.63,3.138,133,8.275,2010
24,26-11-2010,1779277,1,41.92,3.186,133,8.275,2010
24,03-12-2010,1413303,0,37.08,3.2,133,8.275,2010
24,10-12-2010,1593013,0,27.11,3.255,133,8.275,2010
24,17-12-2010,1663526,0,27.99,3.301,133,8.275,2010
24,24-12-2010,2386016,0,27.74,3.309,133,8.275,2010
24,31-12-2010,1208600,1,25.9,3.336,133,8.275,2010
24,07-01-2011,1178642,0,30.72,3.351,133,8.252,2011
24,14-01-2011,1167740,0,22.41,3.367,133,8.252,2011
24,21-01-2011,1107170,0,23.69,3.391,133,8.252,2011
24,28-01-2011,1126921,0,17.91,3.402,133,8.252,2011
24,04-02-2011,1225182,0,23.83,3.4,133,8.252,2011
24,11-02-2011,1341241,1,26.51,3.416,133,8.252,2011
24,18-02-2011,1360150,0,34.04,3.42,133,8.252,2011
24,25-02-2011,1235121,0,26.09,3.452,133,8.252,2011
24,04-03-2011,1346995,0,31.36,3.605,134,8.252,2011
24,11-03-2011,1253219,0,39.51,3.752,134,8.252,2011
24,18-03-2011,1168397,0,43.39,3.796,134,8.252,2011
24,25-03-2011,1158693,0,36.88,3.789,134,8.252,2011
24,01-04-2011,1163803,0,35.73,3.811,134,8.212,2011
24,08-04-2011,1273670,0,44.7,3.895,134,8.212,2011
24,15-04-2011,1245577,0,52.36,3.981,134,8.212,2011
24,22-04-2011,1372485,0,46,4.061,134,8.212,2011
24,29-04-2011,1197761,0,60.48,4.117,134,8.212,2011
24,06-05-2011,1339630,0,55.75,4.192,135,8.212,2011
24,13-05-2011,1311950,0,58.49,4.211,135,8.212,2011
24,20-05-2011,1234282,0,59.84,4.202,135,8.212,2011
24,27-05-2011,1311154,0,65.74,4.134,135,8.212,2011
24,03-06-2011,1554838,0,73.12,4.069,135,8.212,2011
24,10-06-2011,1373842,0,70.02,4.025,135,8.212,2011
24,17-06-2011,1320359,0,64.34,3.989,135,8.212,2011
24,24-06-2011,1304851,0,68.88,3.964,135,8.212,2011
24,01-07-2011,1445597,0,70.27,3.916,135,8.358,2011
24,08-07-2011,1567340,0,72.56,3.886,136,8.358,2011
24,15-07-2011,1356939,0,74.43,3.915,136,8.358,2011
24,22-07-2011,1357672,0,79.29,3.972,136,8.358,2011
24,29-07-2011,1310973,0,74.84,4.004,136,8.358,2011
24,05-08-2011,1417617,0,74.64,4.02,136,8.358,2011
24,12-08-2011,1402818,0,72.52,3.995,136,8.358,2011
24,19-08-2011,1352040,0,69.93,3.942,136,8.358,2011
24,26-08-2011,1402372,0,69.94,3.906,136,8.358,2011
24,02-09-2011,1196105,0,68.14,3.879,136,8.358,2011
24,09-09-2011,1527455,1,68.32,3.93,136,8.358,2011
24,16-09-2011,1227536,0,65.56,3.937,136,8.358,2011
24,23-09-2011,1232376,0,60.61,3.899,136,8.358,2011
24,30-09-2011,1246243,0,68,3.858,136,8.358,2011
24,07-10-2011,1405914,0,53.87,3.775,136,8.454,2011
24,14-10-2011,1333315,0,60.21,3.744,137,8.454,2011
24,21-10-2011,1283563,0,56.6,3.757,137,8.454,2011
24,28-10-2011,1307143,0,48,3.757,136,8.454,2011
24,04-11-2011,1385860,0,39.87,3.738,136,8.454,2011
24,11-11-2011,1425079,0,46.78,3.719,136,8.454,2011
24,18-11-2011,1297536,0,48.17,3.717,136,8.454,2011
24,25-11-2011,1761236,1,41.83,3.689,136,8.454,2011
24,02-12-2011,1335647,0,47.21,3.666,136,8.454,2011
24,09-12-2011,1529616,0,42.3,3.627,137,8.454,2011
24,16-12-2011,1624994,0,36,3.611,137,8.454,2011
24,23-12-2011,2168344,0,36.93,3.587,137,8.454,2011
24,30-12-2011,1363973,1,33.45,3.566,137,8.454,2011
24,06-01-2012,1251582,0,32.86,3.585,137,8.659,2012
24,13-01-2012,1155594,0,36.5,3.666,137,8.659,2012
24,20-01-2012,1151994,0,25.73,3.705,137,8.659,2012
24,27-01-2012,1057290,0,31.92,3.737,137,8.659,2012
24,03-02-2012,1249697,0,38.61,3.796,137,8.659,2012
24,10-02-2012,1403461,1,33.82,3.826,137,8.659,2012
24,17-02-2012,1326370,0,33.92,3.874,137,8.659,2012
24,24-02-2012,1303233,0,37.35,3.917,137,8.659,2012
24,02-03-2012,1213994,0,35.36,3.983,137,8.659,2012
24,09-03-2012,1325836,0,41.5,4.021,138,8.659,2012
24,16-03-2012,1239299,0,48.68,4.021,138,8.659,2012
24,23-03-2012,1221724,0,59.51,4.054,138,8.659,2012
24,30-03-2012,1230106,0,47.28,4.098,138,8.659,2012
24,06-04-2012,1524734,0,45.25,4.143,138,8.983,2012
24,13-04-2012,1285784,0,48.65,4.187,138,8.983,2012
24,20-04-2012,1208654,0,61.05,4.17,138,8.983,2012
24,27-04-2012,1194335,0,49.26,4.163,138,8.983,2012
24,04-05-2012,1306552,0,52.14,4.124,138,8.983,2012
24,11-05-2012,1355392,0,58.7,4.055,138,8.983,2012
24,18-05-2012,1298810,0,63.1,4.029,138,8.983,2012
24,25-05-2012,1407898,0,65.79,3.979,138,8.983,2012
24,01-06-2012,1467722,0,71.79,3.915,138,8.983,2012
24,08-06-2012,1406313,0,59.93,3.871,138,8.983,2012
24,15-06-2012,1364446,0,68.28,3.786,138,8.983,2012
24,22-06-2012,1434710,0,72.29,3.722,138,8.983,2012
24,29-06-2012,1428870,0,70.4,3.667,138,8.983,2012
24,06-07-2012,1645098,0,77.18,3.646,138,8.953,2012
24,13-07-2012,1405476,0,75.36,3.689,138,8.953,2012
24,20-07-2012,1394299,0,76.42,3.732,138,8.953,2012
24,27-07-2012,1307339,0,73.62,3.82,138,8.953,2012
24,03-08-2012,1440374,0,73.26,3.819,138,8.953,2012
24,10-08-2012,1497055,0,75.53,3.863,138,8.953,2012
24,17-08-2012,1397971,0,72.87,3.963,138,8.953,2012
24,24-08-2012,1303727,0,68.13,3.997,138,8.953,2012
24,31-08-2012,1344559,0,71.18,4.026,138,8.953,2012
24,07-09-2012,1477135,1,72.81,4.076,138,8.953,2012
24,14-09-2012,1242910,0,64.28,4.088,139,8.953,2012
24,21-09-2012,1261158,0,61.25,4.203,139,8.953,2012
24,28-09-2012,1259278,0,58.86,4.158,139,8.953,2012
24,05-10-2012,1416721,0,60.35,4.151,139,8.693,2012
24,12-10-2012,1416301,0,51.64,4.186,139,8.693,2012
24,19-10-2012,1255415,0,52.59,4.153,139,8.693,2012
24,26-10-2012,1307182,0,55.16,4.071,139,8.693,2012
25,05-02-2010,677232,0,21.1,2.784,204,8.187,2010
25,12-02-2010,583364,1,19.64,2.773,204,8.187,2010
25,19-02-2010,676261,0,24.16,2.745,204,8.187,2010
25,26-02-2010,628517,0,29.16,2.754,204,8.187,2010
25,05-03-2010,665750,0,29.45,2.777,204,8.187,2010
25,12-03-2010,660620,0,40.05,2.818,205,8.187,2010
25,19-03-2010,659796,0,45,2.844,204,8.187,2010
25,26-03-2010,696688,0,45.84,2.854,204,8.187,2010
25,02-04-2010,822486,0,47.2,2.85,204,7.856,2010
25,09-04-2010,712648,0,61.36,2.869,204,7.856,2010
25,16-04-2010,715312,0,52.16,2.899,204,7.856,2010
25,23-04-2010,694532,0,46.12,2.902,204,7.856,2010
25,30-04-2010,706924,0,50.97,2.921,204,7.856,2010
25,07-05-2010,724469,0,63.67,2.966,204,7.856,2010
25,14-05-2010,698074,0,50.27,2.982,204,7.856,2010
25,21-05-2010,704113,0,57.17,2.958,204,7.856,2010
25,28-05-2010,792443,0,69.31,2.899,204,7.856,2010
25,04-06-2010,764155,0,69.22,2.847,204,7.856,2010
25,11-06-2010,737163,0,63.68,2.809,205,7.856,2010
25,18-06-2010,780445,0,69.56,2.78,205,7.856,2010
25,25-06-2010,737569,0,72.17,2.808,205,7.856,2010
25,02-07-2010,759408,0,66.42,2.815,204,7.527,2010
25,09-07-2010,719591,0,75.24,2.793,204,7.527,2010
25,16-07-2010,726998,0,73.43,2.783,204,7.527,2010
25,23-07-2010,665291,0,75.37,2.771,204,7.527,2010
25,30-07-2010,682124,0,71.99,2.781,205,7.527,2010
25,06-08-2010,699464,0,71.79,2.784,205,7.527,2010
25,13-08-2010,686072,0,72.73,2.805,205,7.527,2010
25,20-08-2010,724500,0,71.81,2.779,205,7.527,2010
25,27-08-2010,711462,0,67.15,2.755,205,7.527,2010
25,03-09-2010,685700,0,71.17,2.715,205,7.527,2010
25,10-09-2010,655812,1,61.14,2.699,205,7.527,2010
25,17-09-2010,628990,0,60.13,2.706,205,7.527,2010
25,24-09-2010,607819,0,65.06,2.713,205,7.527,2010
25,01-10-2010,658640,0,57.56,2.707,205,7.484,2010
25,08-10-2010,674284,0,48.46,2.764,205,7.484,2010
25,15-10-2010,616095,0,54.09,2.868,205,7.484,2010
25,22-10-2010,661644,0,46.73,2.917,205,7.484,2010
25,29-10-2010,674458,0,55.72,2.921,205,7.484,2010
25,05-11-2010,696315,0,38.8,2.917,205,7.484,2010
25,12-11-2010,713250,0,40.68,2.931,205,7.484,2010
25,19-11-2010,718057,0,42.72,3,205,7.484,2010
25,26-11-2010,1115241,1,43.43,3.039,205,7.484,2010
25,03-12-2010,885573,0,32.41,3.046,205,7.484,2010
25,10-12-2010,964729,0,22.65,3.109,205,7.484,2010
25,17-12-2010,1047708,0,21.6,3.14,205,7.484,2010
25,24-12-2010,1295391,0,22.94,3.141,205,7.484,2010
25,31-12-2010,623093,1,25.89,3.179,205,7.484,2010
25,07-01-2011,558795,0,29,3.193,205,7.343,2011
25,14-01-2011,572361,0,18.3,3.205,205,7.343,2011
25,21-01-2011,568094,0,23.21,3.229,205,7.343,2011
25,28-01-2011,600449,0,18.92,3.237,205,7.343,2011
25,04-02-2011,639830,0,23.94,3.231,206,7.343,2011
25,11-02-2011,615667,1,21.18,3.239,206,7.343,2011
25,18-02-2011,634637,0,38.42,3.245,206,7.343,2011
25,25-02-2011,570816,0,28.36,3.274,207,7.343,2011
25,04-03-2011,640912,0,31.59,3.433,207,7.343,2011
25,11-03-2011,599828,0,36.73,3.582,207,7.343,2011
25,18-03-2011,603394,0,40.94,3.631,207,7.343,2011
25,25-03-2011,616324,0,38.51,3.625,208,7.343,2011
25,01-04-2011,618378,0,28.5,3.638,208,7.287,2011
25,08-04-2011,648606,0,42.11,3.72,208,7.287,2011
25,15-04-2011,674562,0,51.43,3.821,208,7.287,2011
25,22-04-2011,756588,0,45.87,3.892,208,7.287,2011
25,29-04-2011,649245,0,58.43,3.962,209,7.287,2011
25,06-05-2011,659447,0,49.5,4.046,209,7.287,2011
25,13-05-2011,684783,0,60.1,4.066,209,7.287,2011
25,20-05-2011,677971,0,56.56,4.062,209,7.287,2011
25,27-05-2011,718374,0,67.18,3.985,209,7.287,2011
25,03-06-2011,737552,0,70.69,3.922,208,7.287,2011
